birth count,birth count_pct,county name,ethnicity desc,low birth weight ind desc,race catg desc,sort,year desc
0,0.0,Miami,Unknown,Low birth weight (<2500g),White,88677,2017 **
0,0.0,Meigs,Unknown,Normal birth weight (2500g+),White,88510,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),Native American,88710,2017 **
*,*,Miami,Hispanic,Low birth weight (<2500g),White,88635,2017 **
*,*,Miami,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,88654,2017 **
0,0.0,Miami,Unknown,Normal birth weight (2500g+),White,88678,2017 **
*,*,Monroe,Hispanic,Normal birth weight (2500g+),White,88720,2017 **
0,0.0,Monroe,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88714,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88713,2017 **
0,0.0,Monroe,Non-Hispanic,Low birth weight (<2500g),Asian,88728,2017 **
*,*,Monroe,Non-Hispanic,Normal birth weight (2500g+),Native American,88732,2017 **
76,7.2,Miami,Non-Hispanic,Low birth weight (<2500g),White,88656,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),African American  (Black),88704,2017 **
0,0.0,Miami,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88651,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),Asian,88750,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),White,88719,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),Native American,88753,2017 **
0,0.0,Miami,Unknown,Normal birth weight (2500g+),Asian,88666,2017 **
0,0.0,Monroe,Non-Hispanic,Low birth weight (<2500g),Native American,88731,2017 **
0,0.0,Monroe,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88734,2017 **
*,*,Monroe,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),88726,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),Unknown/Not Reported,88758,2017 **
284,15.2,Montgomery,Non-Hispanic,Low birth weight (<2500g),African American  (Black),88809,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88756,2017 **
0,0.0,Miami,Unknown,Low birth weight (<2500g),African American  (Black),88662,2017 **
0,0.0,Monroe,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88735,2017 **
96,96.0,Monroe,Non-Hispanic,Normal birth weight (2500g+),White,88741,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),Asian,88707,2017 **
0,0.0,Monroe,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,88737,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,88755,2017 **
0,0.0,Montgomery,Hispanic,Low birth weight (<2500g),Asian,88791,2017 **
0,0.0,Monroe,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,88716,2017 **
0,0.0,Monroe,Hispanic,Normal birth weight (2500g+),Asian,88708,2017 **
0,0.0,Miami,Unknown,Low birth weight (<2500g),Unknown/Not Reported,88674,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),Asian,88749,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),White,88761,2017 **
*,*,Monroe,Non-Hispanic,Normal birth weight (2500g+),Asian,88729,2017 **
0,0.0,Monroe,Non-Hispanic,Low birth weight (<2500g),African American  (Black),88725,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),African American  (Black),88746,2017 **
0,0.0,Monroe,Unknown,Low birth weight (<2500g),Native American,88752,2017 **
981,92.8,Miami,Non-Hispanic,Normal birth weight (2500g+),White,88657,2017 **
*,*,Monroe,Non-Hispanic,Low birth weight (<2500g),White,88740,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,88759,2017 **
*,*,Montgomery,Hispanic,Normal birth weight (2500g+),African American  (Black),88789,2017 **
*,*,Montgomery,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,88800,2017 **
12,13.2,Montgomery,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,88821,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),African American  (Black),88747,2017 **
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),White,88762,2017 **
3,947,Montgomery,Non-Hispanic,Normal birth weight (2500g+),White,92,2017 **
0,0.0,Montgomery,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88797,2017 **
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),Asian,88834,2017 **
*,*,Montgomery,Hispanic,Normal birth weight (2500g+),Native American,88795,2017 **
195,91.5,Montgomery,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,88801,2017 **
*,*,Montgomery,Non-Hispanic,Low birth weight (<2500g),Asian,88812,2017 **
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),African American  (Black),88830,2017 **
4,6.7,Montgomery,Hispanic,Low birth weight (<2500g),White,88803,2017 **
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),African American  (Black),88831,2017 **
0,0.0,Morgan,Hispanic,Low birth weight (<2500g),White,88887,2017 **
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88840,2017 **
0,0.0,Montgomery,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88798,2017 **
79,86.8,Montgomery,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,88822,2017 **
0,0.0,Morgan,Hispanic,Normal birth weight (2500g+),White,88888,2017 **
0,0.0,Montgomery,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88818,2017 **
0,0.0,Morgan,Non-Hispanic,Low birth weight (<2500g),Native American,88899,2017 **
56,93.3,Montgomery,Hispanic,Normal birth weight (2500g+),White,88804,2017 **
*,*,Montgomery,Non-Hispanic,Low birth weight (<2500g),Native American,88815,2017 **
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,88839,2017 **
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),White,88845,2017 **
0,0.0,Morgan,Hispanic,Low birth weight (<2500g),Native American,88878,2017 **
177,89.4,Montgomery,Non-Hispanic,Normal birth weight (2500g+),Asian,88813,2017 **
0,0.0,Montgomery,Hispanic,Low birth weight (<2500g),Native American,88794,2017 **
*,*,Montgomery,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,88819,2017 **
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),Asian,88833,2017 **
2,159,Lake,Non-Hispanic,Total,White,100,2008
0,0.0,Lake,Unknown,Total,Native American,18866,2008
0,0.0,Knox,Unknown,Total,Pacific Islander/Hawaiian,18785,2008
*,*,Licking,Non-Hispanic,Total,Asian,19010,2008
0,0.0,Licking,Hispanic,Total,Pacific Islander/Hawaiian,18995,2008
0,0.0,Lake,Hispanic,Total,Unknown/Not Reported,18830,2008
0,0.0,Lawrence,Unknown,Total,White,18959,2008
*,*,Lake,Non-Hispanic,Total,Native American,18845,2008
0,0.0,Knox,Hispanic,Total,Pacific Islander/Hawaiian,18743,2008
0,0.0,Muskingum,Unknown,Total,Native American,89090,2017 **
0,0.0,Ottawa,Non-Hispanic,Total,Asian,89234,2017 **
*,*,Defiance,Non-Hispanic,Total,Asian,85706,2017 **
0,0.0,Defiance,Unknown,Total,Unknown/Not Reported,85736,2017 **
0,0.0,Darke,Unknown,Total,Native American,85646,2017 **
*,*,Darke,Hispanic,Total,White,85613,2017 **
0,0.0,Darke,Unknown,Total,Pacific Islander/Hawaiian,85649,2017 **
*,*,Delaware,Non-Hispanic,Total,Native American,85793,2017 **
0,0.0,Delaware,Non-Hispanic,Total,Pacific Islander/Hawaiian,85796,2017 **
*,*,Delaware,Non-Hispanic,Total,African American  (Black),85787,2017 **
*,*,Delaware,Hispanic,Total,African American  (Black),85766,2017 **
0,0.0,Darke,Unknown,Total,Asian,85643,2017 **
0,0.0,Defiance,Unknown,Total,Asian,85727,2017 **
0,0.0,Darke,Unknown,Total,African American  (Black),85640,2017 **
*,*,Darke,Non-Hispanic,Total,Asian,85622,2017 **
*,*,Delaware,Non-Hispanic,Total,Unknown/Not Reported,85799,2017 **
*,*,Defiance,Non-Hispanic,Total,African American  (Black),85703,2017 **
0,0.0,Defiance,Unknown,Total,White,85739,2017 **
0,0.0,Delaware,Unknown,Total,White,85823,2017 **
0,0.0,Belmont,Unknown,Total,Pacific Islander/Hawaiian,8201,2007
0,0.0,Athens,Hispanic,Total,Unknown/Not Reported,7994,2007
0,0.0,Belmont,Non-Hispanic,Total,Asian,8174,2007
0,0.0,Brown,Hispanic,Total,Unknown/Not Reported,8246,2007
0,0.0,Brown,Non-Hispanic,Total,Native American,8261,2007
6,10.9,Mahoning,Hispanic,Low birth weight (<2500g),White,88215,2017 **
49,89.1,Mahoning,Hispanic,Normal birth weight (2500g+),White,88216,2017 **
*,*,Mahoning,Non-Hispanic,Normal birth weight (2500g+),Asian,88225,2017 **
0,0.0,Mahoning,Hispanic,Normal birth weight (2500g+),Asian,88204,2017 **
0,0.0,Mahoning,Unknown,Low birth weight (<2500g),African American  (Black),88242,2017 **
0,0.0,Marion,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88293,2017 **
*,*,Mahoning,Non-Hispanic,Normal birth weight (2500g+),Native American,88228,2017 **
0,0.0,Mahoning,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,88230,2017 **
0,0.0,Mahoning,Unknown,Normal birth weight (2500g+),Asian,88246,2017 **
0,0.0,Mahoning,Unknown,Low birth weight (<2500g),Asian,88245,2017 **
0,0.0,Marion,Hispanic,Normal birth weight (2500g+),African American  (Black),88285,2017 **
0,0.0,Marion,Hispanic,Normal birth weight (2500g+),Asian,88288,2017 **
0,0.0,Mahoning,Unknown,Low birth weight (<2500g),Native American,88248,2017 **
0,0.0,Marion,Hispanic,Low birth weight (<2500g),Asian,88287,2017 **
0,0.0,Madison,Hispanic,Low birth weight (<2500g),African American  (Black),88116,2017 **
0,0.0,Madison,Unknown,Low birth weight (<2500g),African American  (Black),88158,2017 **
0,0.0,Mahoning,Unknown,Normal birth weight (2500g+),Native American,88249,2017 **
0,0.0,Madison,Hispanic,Normal birth weight (2500g+),African American  (Black),88117,2017 **
*,*,Mahoning,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,88234,2017 **
*,*,Mahoning,Hispanic,Normal birth weight (2500g+),Native American,88207,2017 **
0,0.0,Mahoning,Unknown,Normal birth weight (2500g+),White,88258,2017 **
0,0.0,Marion,Non-Hispanic,Low birth weight (<2500g),Asian,88308,2017 **
0,0.0,Marion,Hispanic,Low birth weight (<2500g),Native American,88290,2017 **
*,*,Marion,Hispanic,Normal birth weight (2500g+),White,88300,2017 **
*,*,Marion,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),88306,2017 **
*,*,Marion,Hispanic,Low birth weight (<2500g),African American  (Black),88284,2017 **
117,18.2,Mahoning,Non-Hispanic,Low birth weight (<2500g),African American  (Black),88221,2017 **
0,0.0,Mahoning,Unknown,Low birth weight (<2500g),Unknown/Not Reported,88254,2017 **
*,*,Marion,Hispanic,Low birth weight (<2500g),White,88299,2017 **
0,0.0,Marion,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,88296,2017 **
0,0.0,Franklin,Unknown,Normal birth weight (2500g+),Asian,40282,2011
0,0.0,Franklin,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,40288,2011
0,0.0,Franklin,Unknown,Low birth weight (<2500g),African American  (Black),40278,2011
300,94.0,Franklin,Hispanic,Normal birth weight (2500g+),White,40252,2011
71,7.5,Franklin,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,40248,2011
*,*,Franklin,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,40246,2011
0,0.0,Franklin,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,40245,2011
0,0.0,Franklin,Unknown,Low birth weight (<2500g),Asian,40281,2011
870,92.5,Franklin,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,40249,2011
0,0.0,Franklin,Unknown,Normal birth weight (2500g+),Native American,40285,2011
0,0.0,Franklin,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,40266,2011
9,8.1,Franklin,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,40269,2011
31,83.8,Franklin,Non-Hispanic,Normal birth weight (2500g+),Native American,40264,2011
621,12.9,Franklin,Non-Hispanic,Low birth weight (<2500g),African American  (Black),40257,2011
0,0.0,Franklin,Unknown,Normal birth weight (2500g+),African American  (Black),40279,2011
102,91.9,Franklin,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,40270,2011
0,0.0,Fulton,Hispanic,Normal birth weight (2500g+),Native American,40327,2011
85,9.5,Franklin,Non-Hispanic,Low birth weight (<2500g),Asian,40260,2011
*,*,Franklin,Non-Hispanic,Low birth weight (<2500g),Native American,40263,2011
0,0.0,Franklin,Unknown,Normal birth weight (2500g+),White,40294,2011
823,7.9,Franklin,Non-Hispanic,Low birth weight (<2500g),White,40272,2011
0,0.0,Franklin,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,40287,2011
0,0.0,Fulton,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,40330,2011
0,0.0,Franklin,Unknown,Low birth weight (<2500g),Native American,40284,2011
0,0.0,Fulton,Hispanic,Low birth weight (<2500g),African American  (Black),40320,2011
0,0.0,Fulton,Hispanic,Normal birth weight (2500g+),Asian,40324,2011
0,0.0,Franklin,Unknown,Low birth weight (<2500g),White,40293,2011
0,0.0,Stark,Unknown,Normal birth weight (2500g+),African American  (Black),36919,2010
*,*,Summit,Hispanic,Normal birth weight (2500g+),Asian,36964,2010
0,0.0,Gallia,Unknown,Low birth weight (<2500g),Native American,25164,2009
*,*,Geauga,Hispanic,Low birth weight (<2500g),Asian,25203,2009
0,0.0,Coshocton,Hispanic,Normal birth weight (2500g+),African American  (Black),62413,2014
*,*,Coshocton,Non-Hispanic,Normal birth weight (2500g+),Asian,62437,2014
0,0.0,Trumbull,Hispanic,Low birth weight (<2500g),African American  (Black),29400,2009
0,0.0,Summit,Unknown,Low birth weight (<2500g),African American  (Black),29358,2009
*,*,Summit,Non-Hispanic,Low birth weight (<2500g),Asian,29340,2009
0,0.0,Summit,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,29371,2009
*,*,Summit,Non-Hispanic,Normal birth weight (2500g+),Native American,29344,2009
0,0.0,Summit,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,29350,2009
0,0.0,Summit,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,29367,2009
211,87.2,Trumbull,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),29422,2009
0,0.0,Summit,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,29368,2009
0,0.0,Summit,Unknown,Normal birth weight (2500g+),White,29374,2009
0,0.0,Trumbull,Non-Hispanic,Low birth weight (<2500g),Native American,29427,2009
*,*,Trumbull,Non-Hispanic,Normal birth weight (2500g+),Native American,29428,2009
0,0.0,Summit,Unknown,Normal birth weight (2500g+),Native American,29365,2009
*,*,Summit,Hispanic,Low birth weight (<2500g),White,29331,2009
*,*,Trumbull,Non-Hispanic,Normal birth weight (2500g+),Asian,29425,2009
0,0.0,Trumbull,Unknown,Low birth weight (<2500g),White,29457,2009
0,0.0,Trumbull,Hispanic,Normal birth weight (2500g+),Asian,29404,2009
0,0.0,Trumbull,Hispanic,Low birth weight (<2500g),Asian,29403,2009
0,0.0,Trumbull,Hispanic,Low birth weight (<2500g),Native American,29406,2009
0,0.0,Summit,Unknown,Low birth weight (<2500g),White,29373,2009
0,0.0,Trumbull,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,29410,2009
0,0.0,Trumbull,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,29413,2009
0,0.0,Summit,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,29346,2009
0,0.0,Trumbull,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,29451,2009
0,0.0,Summit,Unknown,Low birth weight (<2500g),Asian,29361,2009
0,0.0,Trumbull,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,29430,2009
0,0.0,Trumbull,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,29433,2009
0,0.0,Trumbull,Unknown,Low birth weight (<2500g),Asian,29445,2009
0,0.0,Trumbull,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,29409,2009
0,0.0,Trumbull,Unknown,Normal birth weight (2500g+),Asian,29446,2009
*,*,Tuscarawas,Hispanic,Normal birth weight (2500g+),Asian,29488,2009
1,802,Trumbull,Non-Hispanic,Normal birth weight (2500g+),White,91,2009
*,*,Trumbull,Hispanic,Normal birth weight (2500g+),African American  (Black),29401,2009
0,0.0,Trumbull,Hispanic,Normal birth weight (2500g+),Native American,29407,2009
*,*,Trumbull,Non-Hispanic,Low birth weight (<2500g),Asian,29424,2009
0,0.0,Trumbull,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,29431,2009
31,12.8,Trumbull,Non-Hispanic,Low birth weight (<2500g),African American  (Black),29421,2009
30,88.2,Trumbull,Hispanic,Normal birth weight (2500g+),White,29416,2009
0,0.0,Trumbull,Unknown,Low birth weight (<2500g),African American  (Black),29442,2009
0,0.0,Tuscarawas,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,29494,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,66898,2014
*,*,Putnam,Hispanic,Normal birth weight (2500g+),White,66880,2014
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Native American,66954,2014
0,0.0,Putnam,Unknown,Low birth weight (<2500g),Asian,66909,2014
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Asian,66888,2014
0,0.0,Richland,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,66958,2014
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,66916,2014
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),African American  (Black),66885,2014
0,0.0,Richland,Hispanic,Normal birth weight (2500g+),African American  (Black),66949,2014
*,*,Richland,Hispanic,Normal birth weight (2500g+),White,66964,2014
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Asian,66951,2014
0,0.0,Wayne,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,75861,2015
*,*,Wayne,Hispanic,Normal birth weight (2500g+),White,75868,2015
0,0.0,Wayne,Unknown,Low birth weight (<2500g),Unknown/Not Reported,75906,2015
0,0.0,Wayne,Unknown,Normal birth weight (2500g+),White,75910,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),African American  (Black),75936,2015
76,5.0,Wayne,Non-Hispanic,Low birth weight (<2500g),White,75888,2015
*,*,Wayne,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),75874,2015
0,0.0,Wayne,Hispanic,Normal birth weight (2500g+),African American  (Black),75853,2015
*,*,Wayne,Non-Hispanic,Low birth weight (<2500g),African American  (Black),75873,2015
0,0.0,Wayne,Hispanic,Low birth weight (<2500g),Asian,75855,2015
0,0.0,Wayne,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,75862,2015
*,*,Wayne,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,75865,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,75948,2015
0,0.0,Washington,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,75823,2015
0,0.0,Wayne,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,75886,2015
*,*,Wayne,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,75864,2015
0,0.0,Williams,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,75946,2015
0,0.0,Williams,Hispanic,Normal birth weight (2500g+),Native American,75943,2015
1,444,Wayne,Non-Hispanic,Normal birth weight (2500g+),White,95,2015
0,0.0,Williams,Hispanic,Normal birth weight (2500g+),African American  (Black),75937,2015
0,0.0,Williams,Hispanic,Normal birth weight (2500g+),Asian,75940,2015
0,0.0,Wayne,Unknown,Low birth weight (<2500g),White,75909,2015
*,*,Wayne,Non-Hispanic,Normal birth weight (2500g+),Native American,75880,2015
0,0.0,Wayne,Unknown,Low birth weight (<2500g),African American  (Black),75894,2015
*,*,Williams,Non-Hispanic,Normal birth weight (2500g+),Native American,75964,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),Native American,75942,2015
0,0.0,Wayne,Unknown,Normal birth weight (2500g+),Native American,75901,2015
0,0.0,Wayne,Unknown,Normal birth weight (2500g+),African American  (Black),75895,2015
0,0.0,Wayne,Unknown,Normal birth weight (2500g+),Asian,75898,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,75945,2015
0,0.0,Wood,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,76051,2015
0,0.0,Wood,Hispanic,Normal birth weight (2500g+),Asian,76024,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),Asian,75939,2015
0,0.0,Williams,Non-Hispanic,Low birth weight (<2500g),Native American,75963,2015
0,0.0,Williams,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,75987,2015
0,0.0,Williams,Hispanic,Low birth weight (<2500g),White,75951,2015
*,*,Williams,Non-Hispanic,Normal birth weight (2500g+),Asian,75961,2015
382,95.0,Williams,Non-Hispanic,Normal birth weight (2500g+),White,75973,2015
26,92.9,Wood,Non-Hispanic,Normal birth weight (2500g+),Asian,76045,2015
0,0.0,Williams,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,75988,2015
